CSDNAME,Latitude,Longitude,Type,Price,Bedrooms,Bathrooms,Hydro,Heat,Water,Size,Agreement Type
Mississauga,43.5779438,-79.6120238,Apartment,2650.0,2.0,2.0,0,0.0,0.0,822.0,2.0
Mississauga,43.5779438,-79.6120238,Apartment,1875.0,0.5,1.0,0,0.0,0.0,492.0,2.0
Mississauga,43.5776062,-79.6716109,Basement,1600.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Mississauga,43.5763721,-79.6116947,Condo,1395.0,0.5,1.0,0,1.0,1.0,400.0,2.0
Mississauga,43.5761973,-79.6089743,Apartment,1500.0,1.0,1.0,0,1.0,1.0,900.0,1.0
Mississauga,43.5760227,-79.703658,Apartment,2299.0,1.0,1.0,0,1.0,1.0,716.0,2.0
Mississauga,43.5760227,-79.703658,Apartment,2799.0,2.0,1.0,0,1.0,1.0,898.0,2.0
Mississauga,43.5759976,-79.6285099,Condo,2500.0,2.5,2.0,0,1.0,1.0,950.0,2.0
Mississauga,43.5759976,-79.6285099,Condo,2500.0,2.5,1.0,0,1.0,1.0,957.0,2.0
Mississauga,43.5755217,-79.6117386,Apartment,1899.0,2.0,1.0,1,1.0,1.0,850.0,2.0
Mississauga,43.5755217,-79.6117386,Apartment,1999.0,2.0,1.0,1,1.0,1.0,850.0,2.0
Mississauga,43.5751037,-79.7870537,Basement,1550.0,1.0,1.0,0,0.0,0.0,800.0,2.0
Mississauga,43.5750588,-79.6624023,House,1850.0,2.0,1.0,1,1.0,1.0,900.0,1.0
Mississauga,43.5747697,-79.5691239,Basement,900.0,0.5,1.0,1,1.0,1.0,575.0,2.0
Mississauga,43.5747697,-79.5691239,Basement,900.0,0.5,1.0,1,1.0,1.0,575.0,2.0
Mississauga,43.5745599,-79.6134059,Apartment,1974.0,1.0,1.0,0,1.0,1.0,667.0,2.0
Mississauga,43.5734801,-79.7375339,Basement,1200.0,1.0,1.0,0,0.0,0.0,900.0,1.0
Mississauga,43.5734109,-79.6041036,Apartment,1700.0,1.0,1.0,0,0.0,1.0,729.0,0.0
Mississauga,43.5734109,-79.6041036,Apartment,1850.0,2.0,1.0,0,0.0,1.0,958.0,0.0
Mississauga,43.5732912,-79.6023923,Apartment,1850.0,2.0,1.0,0,0.0,1.0,955.0,0.0
Mississauga,43.5732872,-79.5675436,Apartment,1580.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Mississauga,43.5732276,-79.6618761,Basement,1380.0,1.5,1.0,1,1.0,1.0,700.0,1.0
Mississauga,43.572522,-79.7158645,Basement,1600.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Mississauga,43.5723164,-79.6026994,Apartment,1850.0,2.0,1.5,0,0.0,1.0,935.0,0.0
Mississauga,43.5723164,-79.6026994,Apartment,1700.0,1.0,1.0,0,0.0,1.0,723.0,0.0
Mississauga,43.5721432,-79.6125722,Apartment,1785.0,1.0,1.0,0,0.0,1.0,830.0,0.0
Mississauga,43.5721432,-79.6125722,Apartment,1995.0,2.0,1.0,0,0.0,1.0,914.0,0.0
Mississauga,43.5721334,-79.717727,Basement,1480.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Mississauga,43.5712186,-79.7240376,Basement,1875.0,2.0,1.0,1,1.0,1.0,850.0,2.0
Mississauga,43.5701939,-79.5686034,Apartment,2100.0,1.0,1.0,0,1.0,0.0,700.0,2.0
Mississauga,43.5695158,-79.7200059,Apartment,1750.0,1.0,2.0,1,1.0,1.0,650.0,2.0
Mississauga,43.5666698,-79.66249,Condo,2500.0,1.5,2.0,0,0.0,0.0,651.0,2.0
Mississauga,43.5666698,-79.66249,Apartment,2500.0,1.5,2.0,0,0.0,0.0,651.0,2.0
Mississauga,43.5650682,-79.7431421,Basement,1900.0,2.0,1.0,1,1.0,1.0,905.0,1.0
Mississauga,43.564031,-79.7464718,Basement,1599.0,1.5,1.0,1,1.0,1.0,750.0,2.0
Mississauga,43.5640239,-79.7398122,Basement,1600.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Mississauga,43.5617742,-79.7231612,Condo,2500.0,2.0,2.0,0,0.0,1.0,755.0,2.0
Mississauga,43.5617742,-79.7231612,Condo,2800.0,2.5,2.0,0,1.0,1.0,820.0,2.0
Mississauga,43.5617742,-79.7231612,Basement,1850.0,2.0,1.0,0,0.0,0.0,850.0,2.0
Mississauga,43.5612667,-79.7520795,Basement,1450.0,1.5,1.0,1,1.0,1.0,400.0,2.0
Mississauga,43.561067,-79.721282,Condo,2500.0,1.5,2.0,0,1.0,1.0,699.0,2.0
Mississauga,43.5609483,-79.7663632,Basement,1200.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Mississauga,43.5605465,-79.7334151,Townhouse,2299.0,1.0,1.0,0,0.0,1.0,650.0,2.0
Mississauga,43.5602718,-79.7361318,Condo,2250.0,1.0,1.0,0,0.0,1.0,700.0,2.0
Mississauga,43.5602145,-79.7353199,Condo,2095.0,1.0,1.0,0,0.0,1.0,633.0,2.0
Mississauga,43.5601439,-79.6577538,Basement,1850.0,3.0,1.0,0,0.0,0.0,800.0,2.0
Mississauga,43.5599325,-79.7208824,Basement,2000.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Mississauga,43.5592558,-79.6627715,Basement,1600.0,1.0,1.0,1,1.0,1.0,800.0,2.0
Mississauga,43.5584313,-79.7157987,Condo,2150.0,1.5,1.0,1,1.0,1.0,650.0,2.0
Mississauga,43.557864,-79.6395934,Basement,1200.0,1.0,1.0,0,0.0,0.0,800.0,2.0
Mississauga,43.5577863,-79.7064544,Condo,2800.0,2.0,2.0,0,1.0,1.0,943.0,2.0
Mississauga,43.5577863,-79.7064544,Apartment,2745.0,2.5,2.0,0,1.0,1.0,920.0,2.0
Mississauga,43.5570546,-79.7348267,Basement,1650.0,2.0,1.0,1,1.0,1.0,700.0,2.0
Mississauga,43.55629,-79.70824,Condo,2900.0,2.5,2.0,0,0.0,1.0,820.0,2.0
Mississauga,43.5561979,-79.7079915,Condo,2900.0,2.5,2.0,0,1.0,1.0,880.0,2.0
Mississauga,43.5560677,-79.7069453,Basement,1395.0,1.0,1.0,1,1.0,1.0,400.0,2.0
Mississauga,43.5559833,-79.5822045,Condo,2645.0,1.0,2.5,0,0.0,1.0,915.0,2.0
Mississauga,43.555917,-79.5822923,Condo,2800.0,1.0,2.0,1,1.0,1.0,914.0,2.0
Mississauga,43.5554169,-79.7087862,Condo,2795.0,2.5,2.0,0,1.0,1.0,880.0,2.0
Mississauga,43.5550093,-79.7552336,Basement,1600.0,1.0,1.0,0,0.0,0.0,900.0,2.0
Mississauga,43.5550093,-79.7552336,Basement,950.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Mississauga,43.5550093,-79.7552336,Apartment,1600.0,1.0,1.0,0,0.0,0.0,900.0,2.0
Mississauga,43.5550093,-79.7552336,Apartment,950.0,1.0,1.0,1,1.0,1.0,600.0,2.0
Mississauga,43.5549805,-79.6500351,Basement,1700.0,1.0,1.0,1,1.0,1.0,500.0,2.0
Mississauga,43.5541298,-79.6472281,Apartment,2240.0,2.0,1.0,0,1.0,0.0,873.0,2.0
Mississauga,43.5541298,-79.6472281,Apartment,2240.0,2.0,1.0,0,1.0,0.0,811.0,2.0
Mississauga,43.5541038,-79.7419153,Basement,1300.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Mississauga,43.5535485,-79.5870544,Condo,2450.0,1.5,1.0,0,0.0,0.0,725.0,2.0
Mississauga,43.5534115,-79.711024,Condo,2800.0,2.0,2.0,0,1.0,1.0,900.0,2.0
Mississauga,43.5533444,-79.715448,Condo,2150.0,1.0,1.0,0,0.0,1.0,661.0,2.0
Mississauga,43.5530959,-79.7110653,Condo,2000.0,1.5,1.0,0,0.0,0.0,655.0,2.0
Mississauga,43.5530959,-79.7110653,Condo,2425.0,2.0,1.0,0,1.0,1.0,900.0,2.0
Mississauga,43.5521863,-79.7192828,Townhouse,2250.0,1.0,1.0,0,0.0,1.0,660.0,2.0
Mississauga,43.5505896,-79.7096628,Basement,1750.0,2.0,1.0,1,1.0,1.0,800.0,2.0
Mississauga,43.5503511,-79.7382349,Basement,1899.0,2.0,1.0,0,0.0,0.0,500.0,2.0
Mississauga,43.5494035,-79.5884588,Apartment,1450.0,1.0,1.0,1,1.0,1.0,650.0,2.0
Mississauga,43.5480072,-79.7209551,Condo,2095.0,1.0,1.0,0,0.0,1.0,662.0,2.0
Mississauga,43.5468894,-79.6805773,Basement,1100.0,0.5,1.0,1,1.0,1.0,600.0,1.0
Mississauga,43.5468071,-79.5931767,Apartment,1650.0,0.5,1.5,1,1.0,1.0,500.0,2.0
Mississauga,43.546676,-79.7192937,Condo,1825.0,1.0,1.0,0,0.0,1.0,459.0,2.0
Mississauga,43.5458577,-79.7445401,Basement,1700.0,2.5,1.0,1,1.0,1.0,800.0,2.0
Mississauga,43.5458519,-79.7394617,Basement,1250.0,1.0,1.0,1,1.0,1.0,750.0,2.0
Mississauga,43.5458298,-79.7235994,Basement,1850.0,2.0,1.0,0,1.0,1.0,800.0,2.0
Mississauga,43.5456247,-79.7468223,Basement,1595.0,1.0,1.0,1,1.0,1.0,700.0,2.0
Mississauga,43.5439375,-79.6838874,Townhouse,2650.0,2.0,2.5,0,0.0,0.0,988.0,2.0
Mississauga,43.5439375,-79.6838874,Basement,1850.0,2.0,1.0,0,0.0,0.0,800.0,2.0
Mississauga,43.5436253,-79.7164999,Basement,1650.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Mississauga,43.5417524,-79.7227882,Basement,1900.0,2.0,1.0,0,0.0,0.0,900.0,2.0
Mississauga,43.5404626,-79.6828791,Apartment,2629.0,2.0,2.0,0,0.0,1.0,847.0,2.0
Mississauga,43.5393263,-79.7347296,Basement,1899.0,2.0,2.0,0,0.0,0.0,925.0,2.0
